Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Date,new_ship,Year,Month,Day
5875,CA-2017-133095,same day,EH-14005,erica hernandez,home office,united states,jonesboro,arkansas,72401,south,OFF-BI-10004141,office supplies,binders,insertable tab indexes for data binders,9.54,3,0,4.3884,04-06-2017,04-06-2017,2017,6,4
5876,CA-2015-130554,first class,FM-14290,frank merwin,home office,united states,philadelphia,pennsylvania,19140,east,OFF-AR-10001954,office supplies,art,newell 331,11.736,3,0.2,1.0269,07-04-2015,09-04-2015,2015,4,7
5877,CA-2014-152443,standard class,FG-14260,frank gastineau,home office,united states,lawrence,massachusetts,1841,east,OFF-BI-10001071,office supplies,binders,gbc proclick punch binding system,447.86,7,0,219.4514,21-05-2014,26-05-2014,2014,5,21
5878,CA-2014-152443,standard class,FG-14260,frank gastineau,home office,united states,lawrence,massachusetts,1841,east,OFF-PA-10003022,office supplies,paper,xerox 1992,17.94,3,0,8.7906,21-05-2014,26-05-2014,2014,5,21
5879,CA-2014-152443,standard class,FG-14260,frank gastineau,home office,united states,lawrence,massachusetts,1841,east,OFF-AP-10001293,office supplies,appliances,belkin 8 outlet surge protector,245.88,6,0,68.8464,21-05-2014,26-05-2014,2014,5,21
5880,CA-2016-133319,standard class,MV-17485,mark van huff,consumer,united states,new york city,new york,10011,east,OFF-PA-10001815,office supplies,paper,xerox 1885,192.16,4,0,92.2368,05-09-2016,11-09-2016,2016,9,5
5881,CA-2016-133935,standard class,JW-15220,jane waco,corporate,united states,san diego,california,92105,west,FUR-CH-10001215,furniture,chairs,global troy executive leather low-back tilter,801.568,2,0.2,50.098,18-09-2016,22-09-2016,2016,9,18
5882,CA-2016-133935,standard class,JW-15220,jane waco,corporate,united states,san diego,california,92105,west,OFF-PA-10000100,office supplies,paper,xerox 1945,368.91,9,0,180.7659,18-09-2016,22-09-2016,2016,9,18
5883,CA-2016-133935,standard class,JW-15220,jane waco,corporate,united states,san diego,california,92105,west,FUR-CH-10002880,furniture,chairs,"global high-back leather tilter, burgundy",885.528,9,0.2,-99.6219,18-09-2016,22-09-2016,2016,9,18
5884,CA-2016-136301,second class,EH-13765,edward hooks,corporate,united states,san francisco,california,94109,west,FUR-FU-10004712,furniture,furnishings,"westinghouse mesh shade clip-on gooseneck lamp, black",28.28,2,0,7.3528,13-03-2016,15-03-2016,2016,3,13
5885,CA-2016-136301,second class,EH-13765,edward hooks,corporate,united states,san francisco,california,94109,west,OFF-SU-10000151,office supplies,supplies,high speed automatic electric letter opener,4912.59,3,0,196.5036,13-03-2016,15-03-2016,2016,3,13
5886,US-2014-109456,same day,LS-17245,lynn smith,consumer,united states,san francisco,california,94110,west,OFF-BI-10000136,office supplies,binders,avery non-stick heavy duty view round locking ring binders,14.352,3,0.2,5.0232,16-10-2014,17-10-2014,2014,10,16
5887,US-2014-109456,same day,LS-17245,lynn smith,consumer,united states,san francisco,california,94110,west,TEC-AC-10003610,technology,accessories,logitech illuminated - keyboard,179.97,3,0,86.3856,16-10-2014,17-10-2014,2014,10,16
5888,CA-2017-151596,first class,BP-11050,barry pond,corporate,united states,cranston,rhode island,2920,east,OFF-ST-10001837,office supplies,storage,"safco mobile desk side file, wire frame",42.76,1,0,11.1176,08-10-2017,11-10-2017,2017,10,8
5889,CA-2015-147879,standard class,CC-12220,chris cortes,consumer,united states,owensboro,kentucky,42301,south,OFF-PA-10001952,office supplies,paper,xerox 1902,45.68,2,0,21.0128,07-05-2015,12-05-2015,2015,5,7
5890,CA-2016-166625,first class,JM-15580,jill matthias,consumer,united states,baltimore,maryland,21215,east,OFF-BI-10002414,office supplies,binders,gbc proclick spines for 32-hole punch,25.06,2,0,11.7782,14-04-2016,17-04-2016,2016,4,14
5891,CA-2016-146157,standard class,RD-19720,roger demir,consumer,united states,chicago,illinois,60610,central,OFF-PA-10001790,office supplies,paper,xerox 1910,38.432,1,0.2,13.4512,21-11-2016,26-11-2016,2016,11,21
5892,CA-2016-146157,standard class,RD-19720,roger demir,consumer,united states,chicago,illinois,60610,central,OFF-ST-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",21.568,2,0.2,1.6176,21-11-2016,26-11-2016,2016,11,21
5893,CA-2016-146157,standard class,RD-19720,roger demir,consumer,united states,chicago,illinois,60610,central,TEC-AC-10003657,technology,accessories,lenovo 17-key usb numeric keypad,81.576,3,0.2,2.0394,21-11-2016,26-11-2016,2016,11,21
5894,CA-2017-159954,standard class,SS-20410,shahid shariari,consumer,united states,atlanta,georgia,30318,south,OFF-BI-10004876,office supplies,binders,wilson jones suede grain vinyl binders,2.78,1,0,1.3622,10-09-2017,14-09-2017,2017,9,10
5895,CA-2017-100825,standard class,KD-16495,keith dawkins,corporate,united states,los angeles,california,90036,west,OFF-ST-10003123,office supplies,storage,fellowes bases and tops for staxonsteel/high-stak systems,99.87,3,0,23.9688,09-09-2017,14-09-2017,2017,9,9
5896,CA-2014-168305,standard class,PL-18925,paul lucas,home office,united states,los angeles,california,90049,west,OFF-LA-10003498,office supplies,labels,avery 475,44.4,3,0,22.2,01-11-2014,08-11-2014,2014,11,1
5897,CA-2014-168305,standard class,PL-18925,paul lucas,home office,united states,los angeles,california,90049,west,OFF-PA-10004947,office supplies,paper,easy-staple paper,21.4,5,0,9.63,01-11-2014,08-11-2014,2014,11,1
5898,CA-2016-167682,standard class,ZD-21925,zuschuss donatelli,consumer,united states,richmond,indiana,47374,central,FUR-FU-10003799,furniture,furnishings,"seth thomas 13 1/2"" wall clock",71.12,4,0,22.0472,03-04-2016,09-04-2016,2016,4,3
5899,CA-2016-167682,standard class,ZD-21925,zuschuss donatelli,consumer,united states,richmond,indiana,47374,central,TEC-PH-10000673,technology,phones,plantronics voyager pro hd - bluetooth headset,259.96,4,0,124.7808,03-04-2016,09-04-2016,2016,4,3
5900,CA-2017-108000,standard class,LS-16945,linda southworth,corporate,united states,san francisco,california,94110,west,OFF-EN-10002621,office supplies,envelopes,staple envelope,9.78,1,0,4.89,12-01-2017,16-01-2017,2017,1,12
5901,CA-2015-146465,standard class,PB-18805,patrick bzostek,home office,united states,san francisco,california,94122,west,OFF-BI-10004528,office supplies,binders,cardinal poly pocket divider pockets for ring binders,24.192,9,0.2,7.56,20-11-2015,24-11-2015,2015,11,20
5902,CA-2016-159639,standard class,PC-18745,pamela coakley,corporate,united states,westfield,new jersey,7090,east,FUR-FU-10001889,furniture,furnishings,ultra door pull handle,31.56,3,0,10.4148,27-11-2016,02-12-2016,2016,11,27
5903,US-2017-153948,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122,west,OFF-PA-10000157,office supplies,paper,xerox 191,59.94,3,0,28.1718,06-11-2017,06-11-2017,2017,11,6
5904,US-2017-153948,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122,west,OFF-PA-10002764,office supplies,paper,easy-staple paper,45.36,4,0,22.2264,06-11-2017,06-11-2017,2017,11,6
5905,US-2017-153948,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122,west,OFF-PA-10000143,office supplies,paper,astroparche fine business paper,26.4,5,0,12.672,06-11-2017,06-11-2017,2017,11,6
5906,US-2017-153948,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122,west,OFF-LA-10000414,office supplies,labels,avery 503,41.4,4,0,19.872,06-11-2017,06-11-2017,2017,11,6
5907,US-2017-153948,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122,west,TEC-AC-10003441,technology,accessories,kingston digital datatraveler 32gb usb 2.0,16.95,1,0,1.017,06-11-2017,06-11-2017,2017,11,6
5908,US-2016-113985,standard class,KD-16495,keith dawkins,corporate,united states,san jose,california,95123,west,OFF-BI-10002353,office supplies,binders,gbc velobind cover sets,24.704,2,0.2,9.264,02-12-2016,07-12-2016,2016,12,2
5909,US-2016-113985,standard class,KD-16495,keith dawkins,corporate,united states,san jose,california,95123,west,OFF-AP-10001303,office supplies,appliances,"holmes cool mist humidifier for the whole house with 8-gallon output per day, extended life filter",59.7,3,0,26.865,02-12-2016,07-12-2016,2016,12,2
5910,US-2016-113985,standard class,KD-16495,keith dawkins,corporate,united states,san jose,california,95123,west,FUR-FU-10003026,furniture,furnishings,"eldon regeneration recycled desk accessories, black",14.52,3,0,5.6628,02-12-2016,07-12-2016,2016,12,2
5911,US-2016-113985,standard class,KD-16495,keith dawkins,corporate,united states,san jose,california,95123,west,OFF-BI-10000632,office supplies,binders,satellite sectional post binders,104.184,3,0.2,33.8598,02-12-2016,07-12-2016,2016,12,2
5912,CA-2016-155383,standard class,SC-20680,steve carroll,home office,united states,seattle,washington,98115,west,OFF-ST-10001328,office supplies,storage,"personal filing tote with lid, black/gray",46.53,3,0,13.0284,17-12-2016,22-12-2016,2016,12,17
5913,CA-2014-120432,second class,DW-13585,dorothy wardle,corporate,united states,owensboro,kentucky,42301,south,OFF-SU-10004661,office supplies,supplies,acme titanium bonded scissors,25.5,3,0,6.63,24-08-2014,26-08-2014,2014,8,24
5914,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,OFF-ST-10000617,office supplies,storage,woodgrain magazine files by perma,14.9,5,0,1.043,17-09-2015,23-09-2015,2015,9,17
5915,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,OFF-LA-10002762,office supplies,labels,avery 485,87.71,7,0,41.2237,17-09-2015,23-09-2015,2015,9,17
5916,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,FUR-CH-10001973,furniture,chairs,office star flex back scooter chair with white frame,199.764,2,0.1,8.8784,17-09-2015,23-09-2015,2015,9,17
5917,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,OFF-ST-10003058,office supplies,storage,eldon mobile mega data cart  mega stackable  add-on trays,94.6,4,0,27.434,17-09-2015,23-09-2015,2015,9,17
5918,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,FUR-BO-10004834,furniture,bookcases,"riverside palais royal lawyers bookcase, royale cherry finish",4228.704,6,0.2,158.5764,17-09-2015,23-09-2015,2015,9,17
5919,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,FUR-BO-10002213,furniture,bookcases,dmi eclipse executive suite bookcases,2003.92,5,0.2,-25.049,17-09-2015,23-09-2015,2015,9,17
5920,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,TEC-PH-10002170,technology,phones,clearsounds csc500 amplified spirit phone corded phone,209.97,3,0,58.7916,17-09-2015,23-09-2015,2015,9,17
5921,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,TEC-AC-10003033,technology,accessories,plantronics cs510 - over-the-head monaural wireless headset system,659.9,2,0,217.767,17-09-2015,23-09-2015,2015,9,17
5922,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,OFF-PA-10004071,office supplies,paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",110.96,2,0,53.2608,17-09-2015,23-09-2015,2015,9,17
5923,US-2015-126977,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035,east,TEC-PH-10000169,technology,phones,arkon windshield dashboard air vent car mount holder,67.8,4,0,1.356,17-09-2015,23-09-2015,2015,9,17
5924,CA-2016-130288,second class,DK-13225,dean katz,corporate,united states,new york city,new york,10011,east,FUR-TA-10002958,furniture,tables,"bevis oval conference table, walnut",313.176,2,0.4,-120.0508,26-11-2016,30-11-2016,2016,11,26
5925,CA-2017-146458,second class,RB-19435,richard bierner,consumer,united states,springfield,virginia,22153,south,OFF-AR-10001177,office supplies,art,newell 349,22.96,7,0,6.6584,19-11-2017,22-11-2017,2017,11,19
5926,CA-2017-150420,standard class,GD-14590,giulietta dortch,corporate,united states,bellingham,washington,98226,west,TEC-AC-10004975,technology,accessories,plantronics audio 995 wireless stereo headset,1099.5,10,0,362.835,03-06-2017,08-06-2017,2017,6,3
5927,US-2014-118997,standard class,RA-19885,ruben ausman,corporate,united states,decatur,alabama,35601,south,FUR-TA-10001086,furniture,tables,"safco planmaster boards, 60w x 37-1/2d, white melamine",1215.92,8,0,316.1392,08-04-2014,12-04-2014,2014,4,8
5928,CA-2014-114314,standard class,DB-13555,dorothy badders,corporate,united states,fayetteville,arkansas,72701,south,OFF-LA-10000240,office supplies,labels,self-adhesive address labels for typewriters by universal,7.31,1,0,3.4357,11-10-2014,15-10-2014,2014,10,11
5929,CA-2014-114314,standard class,DB-13555,dorothy badders,corporate,united states,fayetteville,arkansas,72701,south,FUR-FU-10002107,furniture,furnishings,eldon pizzaz desk accessories,8.92,4,0,3.9248,11-10-2014,15-10-2014,2014,10,11
5930,US-2017-169551,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120,east,FUR-BO-10001519,furniture,bookcases,o'sullivan 3-shelf heavy-duty bookcases,87.21,3,0.5,-45.3492,07-07-2017,09-07-2017,2017,7,7
5931,US-2017-169551,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120,east,OFF-PA-10004100,office supplies,paper,xerox 216,15.552,3,0.2,5.4432,07-07-2017,09-07-2017,2017,7,7
5932,US-2017-169551,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120,east,TEC-PH-10001363,technology,phones,apple iphone 5s,683.988,2,0.4,-113.998,07-07-2017,09-07-2017,2017,7,7
5933,US-2017-169551,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120,east,OFF-ST-10004835,office supplies,storage,plastic stacking crates & casters,13.392,3,0.2,1.0044,07-07-2017,09-07-2017,2017,7,7
5934,US-2017-169551,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120,east,TEC-AC-10002018,technology,accessories,amazonbasics 3-button usb wired mouse,16.776,3,0.2,4.8231,07-07-2017,09-07-2017,2017,7,7
5935,US-2017-169551,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120,east,TEC-AC-10003033,technology,accessories,plantronics cs510 - over-the-head monaural wireless headset system,527.92,2,0.2,85.787,07-07-2017,09-07-2017,2017,7,7
5936,CA-2016-103107,same day,RB-19465,rick bensley,home office,united states,seattle,washington,98103,west,FUR-FU-10000221,furniture,furnishings,"master caster door stop, brown",25.4,5,0,8.636,04-07-2016,04-07-2016,2016,7,4
5937,CA-2016-103107,same day,RB-19465,rick bensley,home office,united states,seattle,washington,98103,west,TEC-PH-10001198,technology,phones,avaya 4621sw voip phone,177.48,3,0.2,19.9665,04-07-2016,04-07-2016,2016,7,4
5938,CA-2016-103107,same day,RB-19465,rick bensley,home office,united states,seattle,washington,98103,west,TEC-PH-10002564,technology,phones,otterbox defender series case - samsung galaxy s4,71.976,3,0.2,8.997,04-07-2016,04-07-2016,2016,7,4
5939,CA-2017-122077,standard class,JF-15295,jason fortune-,consumer,united states,plano,texas,75023,central,TEC-PH-10003811,technology,phones,jabra supreme plus driver edition headset,95.992,1,0.2,9.5992,19-05-2017,25-05-2017,2017,5,19
5940,CA-2017-122077,standard class,JF-15295,jason fortune-,consumer,united states,plano,texas,75023,central,OFF-LA-10004178,office supplies,labels,avery 491,13.216,4,0.2,4.2952,19-05-2017,25-05-2017,2017,5,19
5941,CA-2017-112431,second class,RW-19690,robert waldorf,consumer,united states,los angeles,california,90049,west,TEC-AC-10001465,technology,accessories,sandisk cruzer 64 gb usb flash drive,435.84,12,0,130.752,12-10-2017,14-10-2017,2017,10,12
5942,CA-2017-112431,second class,RW-19690,robert waldorf,consumer,united states,los angeles,california,90049,west,OFF-AR-10000940,office supplies,art,newell 343,5.88,2,0,1.5876,12-10-2017,14-10-2017,2017,10,12
5943,CA-2016-151092,standard class,VG-21790,vivek gonzalez,consumer,united states,los angeles,california,90032,west,TEC-PH-10001700,technology,phones,panasonic kx-tg6844b expandable digital cordless telephone,211.168,4,0.2,18.4772,06-08-2016,13-08-2016,2016,8,6
